"Rockstar: Independence",10887,1310,"Other Concerts"
"Rockstars Unplugged",13599,1310,"Other Concerts"
"Rocktoberfest",3613,1310,"Other Concerts"
"Rocky Denis",8975,1310,"Other Concerts"
"Rocky Grass",12771,1310,"Other Concerts"
"Rocky Votolato",10953,1310,"Other Concerts"
"Rod Gilfry",7451,1310,"Other Concerts"
"Rod Piazza",8196,1310,"Other Concerts"
"Rod Stewart",733,1300,"Adult Contemporary"
"Rodfest",11839,1310,"Other Concerts"
"Rodgers & Hammerstein",734,1310,"Other Concerts"
"Rodney Atkins",10262,1301,"Alternative Rock"
"Rodney Crowell",1556,1310,"Other Concerts"
"Rodrigo y Gabriela",11851,1310,"Other Concerts"
"Roger Clyne",2905,1310,"Other Concerts"
"Roger Creager",7829,1310,"Other Concerts"
"Roger Hodgson",5738,1301,"Alternative Rock"
"Roger McGuinn",5061,1310,"Other Concerts"
"Roger Miller",6523,1310,"Other Concerts"
"Roger Nichols and the Small Circle of Friends",10504,1310,"Other Concerts"
"Roger Waters",736,1304,"Classic Rock"
"Roger Whittaker",737,1310,"Other Concerts"
"Roger Williams",6241,1310,"Other Concerts"
"Rogue Wave",8059,1310,"Other Concerts"
"Roky Erickson",14930,1310,"Other Concerts"
"Roky Erickson's Birthday Party",13483,1310,"Other Concerts"
"Rolling Rock Town Fair",1850,1310,"Other Concerts"
"Rolling Stones",738,1304,"Classic Rock"
"Rollins Band",2089,1310,"Other Concerts"
"Roma Saddam",12241,1310,"Other Concerts"
"Romania",9161,1310,"Other Concerts"
"Romantics",1502,1310,"Other Concerts"
"Romophos Battle of the Bands",9139,1310,"Other Concerts"
"Ron Carter",12156,1310,"Other Concerts"
"Ron Hawking",12176,1310,"Other Concerts"
"Ron Sexsmith",7644,1310,"Other Concerts"
"Ronan Keating",4275,1310,"Other Concerts"
"Ronan Tynan",5042,1310,"Other Concerts"
"Roni Size - Reprazent",1090,1310,"Other Concerts"
"Ronnie Baker Brooks",11043,1313,"R&B"
"Ronnie Hawkins",7919,1310,"Other Concerts"
"Ronnie Laws",7291,1310,"Other Concerts"
"Ronnie McDowell",7368,1310,"Other Concerts"
"Ronnie Milsap",1737,1306,"Country and Folk"
"Ronnie Spector's Christmas Party",4928,1310,"Other Concerts"
"Ronny Cox",10577,1310,"Other Concerts"
"Rookie of the Year",12108,1310,"Other Concerts"
"Roomful of Blues",13601,1310,"Other Concerts"
"Rooney",3914,1308,"Hard Rock"
"Rooster",6560,1310,"Other Concerts"
"Rootbound",10542,1310,"Other Concerts"
"Roots Down Below",12651,1310,"Other Concerts"
"Roots of Rock N Roll",4590,1310,"Other Concerts"
"Rootstand",9118,1310,"Other Concerts"
"Rope Trick",14643,1310,"Other Concerts"
"Rory Block",9115,1310,"Other Concerts"
"Rosanne Cash",4438,1310,"Other Concerts"
"Rosario",5406,1310,"Other Concerts"
"Rose Hill Drive",10456,1310,"Other Concerts"
"Rosehill Drive",10373,1310,"Other Concerts"
"Roses Are Red",12324,1310,"Other Concerts"
"Rosie Ledet",4459,1310,"Other Concerts"
"Rosie Thomas",9109,1310,"Other Concerts"
"Ross Bon",13443,1310,"Other Concerts"
"Rotting Christ",14403,1310,"Other Concerts"
"Round 2",11290,1310,"Other Concerts"
"Roxy Music",1718,1310,"Other Concerts"
"Roy Ayers",9380,1310,"Other Concerts"
"Roy Clark",1093,1310,"Other Concerts"
"Roy Rogers",7372,1310,"Other Concerts"
"Royal Concertgebouw Orchestra",13873,1310,"Other Concerts"
"Royal Court of China",11006,1310,"Other Concerts"
"Royal Philharmonic Orchestra",4689,1310,"Other Concerts"
"Royal Scots Dragoon Guards",14717,1310,"Other Concerts"
"Rubber",11446,1310,"Other Concerts"
"Rubber Costume Party",2092,1310,"Other Concerts"
"Ruben Blades",3575,1310,"Other Concerts"
"Ruben Studdard",4644,1310,"Other Concerts"
"Rudy Giuliani",2761,1310,"Other Concerts"
"Ruff Ryders",742,1310,"Other Concerts"
"Rufio",5407,1310,"Other Concerts"
"Rufus Wainwright",2490,1301,"Alternative Rock"
"Ruined for Life",14716,1310,"Other Concerts"
"Ruins",13930,1310,"Other Concerts"
"Run DMC",744,1310,"Other Concerts"
"Run Kid Run",10129,1310,"Other Concerts"
"Runaway Orange",4498,1310,"Other Concerts"
"Rush",745,1304,"Classic Rock"
"Rushlow Harris",10417,1310,"Other Concerts"
"Rushmore Academy",12357,1310,"Other Concerts"
"Russell Crowe",8536,1310,"Other Concerts"
"Russell Simons",4486,1310,"Other Concerts"
"Russell Watson",7563,1310,"Other Concerts"
"Russian National Orchestra",7371,1310,"Other Concerts"
"Russian State Chorus",7452,1310,"Other Concerts"
"Rust Records",9613,1310,"Other Concerts"
"Rusted Root",2155,1303,"Blues and Jazz"
"Rusted Skin",12356,1310,"Other Concerts"
"Ruthie Foster",13781,1310,"Other Concerts"
"RX Bandits",9512,1310,"Other Concerts"
"Ryan Adams",2544,1306,"Country and Folk"
"Ryan Bales",10452,1310,"Other Concerts"
"Ryan Bingham",14842,1310,"Other Concerts"
"Ryan Cabrera",5954,1310,"Other Concerts"
"Ryan Malcolm",5176,1310,"Other Concerts"
"Ryan Montbleau Band",12137,1310,"Other Concerts"
"Ryan Shaw",13712,1310,"Other Concerts"
"Ryan Star",11262,1310,"Other Concerts"
"S.O.S. Band",14060,1310,"Other Concerts"
"S.U.C.C.E.S.S.",14957,1310,"Other Concerts"
"Sadat X",10076,1310,"Other Concerts"
"Sade",1851,1310,"Other Concerts"
"Saffire the Uppity Blues Women",9502,1310,"Other Concerts"
"Sage Francis",12961,1310,"Other Concerts"
"Saint Etienne",8244,1310,"Other Concerts"
"Salif Keita",3614,1310,"Other Concerts"
"Saliva",4000,1308,"Hard Rock"
"Salonen's Fantastic Variations",4528,1310,"Other Concerts"
"Salsa & Latin Jazz Festival",1911,1310,"Other Concerts"
"Salsa Live",7003,1310,"Other Concerts"
"Salt N Pepa",751,1310,"Other Concerts"
"Salute To Dad",7168,1310,"Other Concerts"
"Salute To the 60s",5000,1310,"Other Concerts"
"Saluting the Rockies",14631,1310,"Other Concerts"
"Salvatore Adamo",6510,1310,"Other Concerts"
"Sam & Dave",2889,1310,"Other Concerts"
"Sam Black Church",14220,1310,"Other Concerts"
"Sam Bluzman Taylor",14119,1310,"Other Concerts"
"Sam Bush",8039,1310,"Other Concerts"
"Sam Roberts Band",9381,1310,"Other Concerts"
"Samadhi",12242,1310,"Other Concerts"
"Samantha Siva",6993,1310,"Other Concerts"
"Same Old Street",12096,1310,"Other Concerts"
"Samite",9614,1310,"Other Concerts"
"Sammi Rae of Hope Benefit",12386,1310,"Other Concerts"
"Sammy Davis Jr - The Ultimate Entertainer",12764,1310,"Other Concerts"
"Sammy Hagar",753,1308,"Hard Rock"
"Sammy Kershaw",2045,1310,"Other Concerts"
"San Antonio Stock Show and Rodeo",1461,1311,"Pop"
"San Antonio Symphony",8485,1310,"Other Concerts"
"San Diego Brazil Carnaval",11958,1310,"Other Concerts"
"San Diego Super Jam",3924,1310,"Other Concerts"
"San Diego Symphony",2129,1310,"Other Concerts"
"San Francisco Symphony",1962,1301,"Alternative Rock"
"Sanctuary",12262,1310,"Other Concerts"
"Sandi Thom",10131,1310,"Other Concerts"
"Sandra Collins",9332,1310,"Other Concerts"
"Sanremo 1960-1970",14839,1310,"Other Concerts"
"Santa Barbara Symphony",8047,1310,"Other Concerts"
"Santa Cruz Dayz",8147,1310,"Other Concerts"
"Santa Cruz River Band",13774,1310,"Other Concerts"
"Santa Fe Opera",7516,1310,"Other Concerts"
"Santa Slam",4945,1310,"Other Concerts"
"Santana",762,1310,"Other Concerts"
"Saosin",10075,1310,"Other Concerts"
"Sara Evans",6475,1306,"Country and Folk"
"Sara Grey",10466,1310,"Other Concerts"
"Sara Lee",5755,1310,"Other Concerts"
"Sarah Benck and the Robbers",14630,1310,"Other Concerts"
"Sarah Bettens",9436,1310,"Other Concerts"
"Sarah Borges",12056,1310,"Other Concerts"
"Sarah Brightman",1094,1310,"Other Concerts"
"Sarah Chang",9758,1310,"Other Concerts"
"Sarah Gazarek",10650,1310,"Other Concerts"
"Sarah Harmer",5332,1310,"Other Concerts"
"Sarah McLachlan",763,1310,"Other Concerts"
"Sarasota Blues Festival",14328,1310,"Other Concerts"
"Sasquatch! Festival",6839,1307,"Festivals and Special Shows"
"Satan's Pilgrims",12354,1310,"Other Concerts"
"Satellite Hero",13165,1310,"Other Concerts"
"Satellite Party",13410,1310,"Other Concerts"
"Satisfaction",11527,1310,"Other Concerts"
"Sato",12114,1310,"Other Concerts"
"Saturday Looks Good To Me",14271,1310,"Other Concerts"
"Sau",13623,1310,"Other Concerts"
"Sauce Boss",7754,1310,"Other Concerts"
"Saucy Jack",9908,1310,"Other Concerts"
"Saul Williams",10132,1310,"Other Concerts"
"Savage Aural Hotbed",11007,1310,"Other Concerts"
"Savage Garden",765,1310,"Other Concerts"
"Savage Republic",11959,1310,"Other Concerts"
"Save Ferris",766,1310,"Other Concerts"
"Saves the Day",2525,1310,"Other Concerts"
"Saving Jane",10543,1310,"Other Concerts"
"Savitre",9383,1310,"Other Concerts"
"Savoy Brown",8197,1303,"Blues and Jazz"
"Saw Doctors",767,1306,"Country and Folk"
"Sawyer Brown",1021,1303,"Blues and Jazz"
"Saxon",1267,1310,"Other Concerts"
"Say Anything",8655,1310,"Other Concerts"
"Say Hi To Your Mom",10579,1310,"Other Concerts"
"SBS Anniversary",4366,1310,"Other Concerts"
"Scalera",10371,1310,"Other Concerts"
"Scandal with DJ Abel",6412,1310,"Other Concerts"
"Scandy",14956,1310,"Other Concerts"
"Scarface",8968,1310,"Other Concerts"
"Scarlet Haze",11960,1310,"Other Concerts"
"Scars of Tomorrow",9384,1310,"Other Concerts"
"Scary Kids Scaring Kids",13489,1310,"Other Concerts"
"Scarz Within",10033,1310,"Other Concerts"
"Scatterbrain",11474,1310,"Other Concerts"
"Scene of Irony",12567,1310,"Other Concerts"
"Schism",11361,1310,"Other Concerts"
"School of Rock 'The Wall'",11768,1310,"Other Concerts"
"School of Rock All Stars",9858,1310,"Other Concerts"
"Schools Out Tour",8961,1310,"Other Concerts"
"Schulhoff Showcase",10030,1310,"Other Concerts"
"Scintas",2826,1310,"Other Concerts"
"Scissor Sisters",5665,1310,"Other Concerts"
"Scorpions",770,1304,"Classic Rock"
"Scott Blasey",9136,1310,"Other Concerts"
"Scott H. Biram",10253,1310,"Other Concerts"
"Scott Henderson Trio",3598,1310,"Other Concerts"
"Scott Miller",11961,1310,"Other Concerts"
"Scott Rose",13532,1310,"Other Concerts"
"Scott Stapp",7928,1310,"Other Concerts"
"Scottsdale Music Fest",13830,1310,"Other Concerts"
"Scotty Bratcher",9042,1310,"Other Concerts"
"Scream Tour",7263,1310,"Other Concerts"
"ScreamFest",13610,1310,"Other Concerts"
"Scribble Jam and Graffiti Expo",10101,1307,"Festivals and Special Shows"
"Scritti Politti",10874,1310,"Other Concerts"
"Scroat Belly",11962,1310,"Other Concerts"
"Scrubfest",13494,1310,"Other Concerts"
"Scum of the Earth",13763,1310,"Other Concerts"
"Sea Wolf",14265,1310,"Other Concerts"
"Seagram's Gin Live",1963,1310,"Other Concerts"
"Seagrams Hip Hop Show",1929,1310,"Other Concerts"
"Seal",4822,1300,"Adult Contemporary"
"Seals & Seals",9106,1310,"Other Concerts"
"Sean John Ultimate White Party",13356,1310,"Other Concerts"
"Sean Kingston",13040,1310,"Other Concerts"
"Sean Lennon",11291,1310,"Other Concerts"
"Sean Paul",4581,1310,"Other Concerts"
"Sean Reefer",10954,1310,"Other Concerts"
"Seaside Beach Ball",13432,1310,"Other Concerts"
"Season Lead Event",12855,1310,"Other Concerts"
"Seasons of Love",8046,1310,"Other Concerts"
"Seattle Symphony",7515,1310,"Other Concerts"
"Sebadoh",12353,1310,"Other Concerts"
"Sebastian Bach",11550,1310,"Other Concerts"
"Second Chance Prom",4228,1310,"Other Concerts"
"Second II None",13525,1310,"Other Concerts"
"Second Nature",10032,1310,"Other Concerts"
"Secret Chiefs 3",11963,1310,"Other Concerts"
"Secret Machines",9231,1310,"Other Concerts"
"Section 18",12352,1310,"Other Concerts"
"Seepeoples",14018,1310,"Other Concerts"
"Seether",7253,1310,"Other Concerts"
"Sekou Sundiata",10100,1310,"Other Concerts"
"Selena Vive",6924,1310,"Other Concerts"
"Self Against City",12514,1310,"Other Concerts"
"Self Infliction",9333,1310,"Other Concerts"
"Selfles",12243,1310,"Other Concerts"
"Selma Heritage Day Concert",4678,1310,"Other Concerts"
"Semisonic",1022,1310,"Other Concerts"
"Senator John Kerry and Friends",2287,1310,"Other Concerts"
"Senses Fail",4817,1310,"Other Concerts"
"Sepultura",4244,1310,"Other Concerts"
"Seraphim Shock",10957,1310,"Other Concerts"
"Serena Maneesh",10254,1310,"Other Concerts"
"Serena Ryder",12995,1310,"Other Concerts"
"Serenata",14112,1310,"Other Concerts"
"Sergio Mendes",1648,1310,"Other Concerts"
"Serj Tankian",14350,1310,"Other Concerts"
"Serving for Tsunami Relief",6638,1310,"Other Concerts"
"Set Your Goals",13301,1310,"Other Concerts"
"Seth Rudin",4529,1310,"Other Concerts"
"Seu Jorge",9279,1310,"Other Concerts"
"Seven",10286,1310,"Other Concerts"
"Seven Deadly Sins",10372,1310,"Other Concerts"
"Seven Mary Three",13683,1310,"Other Concerts"
"Seven Nations",13358,1310,"Other Concerts"
"Seven Shadows",14897,1310,"Other Concerts"
"Seven Stone",10031,1310,"Other Concerts"
"Sevendust",2522,1308,"Hard Rock"
"Seventh Symphony",5866,1310,"Other Concerts"
"Several Species",2906,1310,"Other Concerts"
"Sex Pistols",4273,1310,"Other Concerts"
"Seymore Saves the World",14628,1310,"Other Concerts"
"SF Jazz Collective",14318,1310,"Other Concerts"
"SF Weekly Music Awards",7609,1310,"Other Concerts"
"SGGL",11134,1310,"Other Concerts"
"Sha Na Na",4737,1310,"Other Concerts"
"Shabana Azmi",11416,1310,"Other Concerts"
"Shackle Jack",13593,1310,"Other Concerts"
"Shade Under Fire",11964,1310,"Other Concerts"
"Shades of Fiction",11965,1310,"Other Concerts"
"Shadmehr Aghili",6743,1310,"Other Concerts"
"Shadows Fall",8194,1310,"Other Concerts"
"Shady Deal",10668,1310,"Other Concerts"
"Shag Fest",4062,1310,"Other Concerts"
"Shaggy",2151,1310,"Other Concerts"
"Shaggy 2 Dope",8713,1310,"Other Concerts"
"Shai Hulud",10453,1310,"Other Concerts"
"Shakira",3599,1310,"Other Concerts"
"Shall Be Judged",12087,1310,"Other Concerts"
"Sham 69",13649,1310,"Other Concerts"
"Shamen's Harvest",9441,1310,"Other Concerts"
"Shamrock Festival",14701,1310,"Other Concerts"
"Shane MacGowan",1682,1310,"Other Concerts"
"Shania Twain",781,1310,"Other Concerts"
"Shannon Brown",9105,1310,"Other Concerts"
"Shannon Curfman",8198,1310,"Other Concerts"
"Shari Puorto",9798,1310,"Other Concerts"
"Sharon Jones",11396,1310,"Other Concerts"
"Sharon Stone",5212,1310,"Other Concerts"
"Shatter Masqurade",11024,1310,"Other Concerts"
"Shatterfest",9907,1310,"Other Concerts"
"Shattermask",8976,1310,"Other Concerts"
"Shaw Blades",12804,1308,"Hard Rock"
"Shawn Anthony",14869,1310,"Other Concerts"
"Shawn Barker",10546,1310,"Other Concerts"
"Shawn Colvin",782,1300,"Adult Contemporary"
"Shawn Mullins",7938,1310,"Other Concerts"
"Shawn Phillips",9609,1310,"Other Concerts"
"Shawnna",10073,1310,"Other Concerts"
"She Wants Revenge",7899,1301,"Alternative Rock"
"She's Your Sister",13166,1310,"Other Concerts"
"Shed Your Skin",4634,1310,"Other Concerts"
"Shedaisy",3464,1306,"Country and Folk"
"Sheena Easton",4014,1310,"Other Concerts"
"Sheila E",783,1310,"Other Concerts"
"Shelby Lynne",3736,1310,"Other Concerts"
"Shemekia Copeland",8339,1310,"Other Concerts"
"Shenandoah",12636,1310,"Other Concerts"
"Sherry Drake",13545,1310,"Other Concerts"
"Sherwood",14786,1310,"Other Concerts"
"Sheryl Crow",784,1300,"Adult Contemporary"
"Sheryl Underwood",3546,1310,"Other Concerts"
"Shinedown",7567,1310,"Other Concerts"
"Shiner Bocktoberfest",7656,1310,"Other Concerts"
"Shining",3029,1310,"Other Concerts"
"Shiny Toy Guns",11784,1301,"Alternative Rock"
"Shirley Ceasar",6966,1310,"Other Concerts"
"Shirley Horn Trio",1095,1310,"Other Concerts"
"Shirley Jones",8711,1310,"Other Concerts"
"Shirley MacLaine",1466,1310,"Other Concerts"
"Shlomo & Shalom",8340,1310,"Other Concerts"
"Shock Stars",12515,1310,"Other Concerts"
"Shockheaded Peter",6878,1310,"Other Concerts"
"Shonen Knife",14545,1310,"Other Concerts"
"Shooter Jennings",9280,1310,"Other Concerts"
"Shortstack",11240,1310,"Other Concerts"
"Shout Out Louds",14069,1310,"Other Concerts"
"Shout Sister Shout",11655,1310,"Other Concerts"
"Show Biz Kids",12107,1310,"Other Concerts"
"Showbread",8282,1310,"Other Concerts"
"Showdown In Motown",10675,1310,"Other Concerts"
"Showgirl",14057,1310,"Other Concerts"
"Showtime at the Apollo",4613,1310,"Other Concerts"
"Shurman",8656,1310,"Other Concerts"
"Shy FX",13954,1310,"Other Concerts"
"Si Kahn",10580,1310,"Other Concerts"
"Sia",8696,1310,"Other Concerts"
"Sick of It All",8857,1310,"Other Concerts"
"Sick of Sarah",8977,1310,"Other Concerts"
"Sick Puppies",13713,1310,"Other Concerts"
"Sides of Five",9989,1310,"Other Concerts"
"Sierra Leone's Refugee All Stars",11269,1310,"Other Concerts"
"Sierra Swan",10133,1310,"Other Concerts"
"Sighlo",8709,1310,"Other Concerts"
"Sigur Ros",1716,1310,"Other Concerts"
"Silent Civilian",12516,1310,"Other Concerts"
"Silent Civillian",11656,1310,"Other Concerts"
"Silk Abrasion",10467,1310,"Other Concerts"
"Silver Apples",14138,1310,"Other Concerts"
"Silver Atlas",11008,1310,"Other Concerts"
"Silver Jews",8031,1310,"Other Concerts"
"Silver Mt. Zion Memorial Orchestra",10177,1310,"Other Concerts"
"Silverchair",4123,1301,"Alternative Rock"
"Silverstein",8091,1310,"Other Concerts"
"Silversun Pickups",10374,1310,"Other Concerts"
"Silvertide",7052,1310,"Other Concerts"
"Simmering",13201,1310,"Other Concerts"
"Simon and Garfunkel",4743,1310,"Other Concerts"
"Simon Bolivar Youth Orchestra of Venezuela",13874,1310,"Other Concerts"
"Simon Dawes",10096,1310,"Other Concerts"
"Simon Trpceski",14312,1310,"Other Concerts"
"Simone",10309,1310,"Other Concerts"
"Simple Minds",2633,1310,"Other Concerts"
"Simple Plan",4090,1310,"Other Concerts"
"Simplicity",11657,1310,"Other Concerts"
"Simply Christmas",4806,1310,"Other Concerts"
"Simply Red",4186,1310,"Other Concerts"
"Simply Streisand",7669,1310,"Other Concerts"
"Sin Bandera",5436,1310,"Other Concerts"
"Sinatra - His Voice. His World. His Way",4474,1310,"Other Concerts"
"Sinbad's R&B Divas Concert",7492,1310,"Other Concerts"
"Sinden",14129,1310,"Other Concerts"
"Sindust",11415,1310,"Other Concerts"
"Sinead OConnor",787,1300,"Adult Contemporary"
"Sinfonia New York",14111,1310,"Other Concerts"
"Sing! Don't Scream",10882,1310,"Other Concerts"
"Sing-a-Long Wizard of Oz",5016,1310,"Other Concerts"
"Singing Sensation Debut",9838,1310,"Other Concerts"
"Sins of the Flesh",13302,1310,"Other Concerts"
"Siouxsie and the Banshees",2656,1310,"Other Concerts"
"Siouxsie Sioux",14553,1310,"Other Concerts"
"Sir James Galway",3882,1310,"Other Concerts"
"Sir Mix a Lot",8775,1310,"Other Concerts"
"Sissel",11009,1310,"Other Concerts"
"Sister Act",10753,1310,"Other Concerts"
"Sister Hazel",788,1300,"Adult Contemporary"
"Sister Rosetta Tharpe Benefit",14495,1310,"Other Concerts"
"Sisters of the Sixties",1981,1310,"Other Concerts"
"Situation Davis",11554,1310,"Other Concerts"
"Six",14722,1310,"Other Concerts"
"Six Feet Under",8495,1310,"Other Concerts"
"Sixpence None the Richer",4218,1310,"Other Concerts"
"Sixteen Candles",12517,1310,"Other Concerts"
"Sizzla",11345,1310,"Other Concerts"
"Skalloween",11084,1310,"Other Concerts"
"Skank for Darfur",12522,1310,"Other Concerts"
"Skate and Surf Festival",4163,1310,"Other Concerts"
"Skazaam Music Festival",10958,1310,"Other Concerts"
"Skeeter Brandon",13125,1310,"Other Concerts"
"Skid Row",3134,1308,"Hard Rock"
"Skillet",6592,1310,"Other Concerts"
"Skindred",14284,1310,"Other Concerts"
"Skinner Box",789,1310,"Other Concerts"
"Skinny",11010,1310,"Other Concerts"
"Skinny Puppy",5408,1310,"Other Concerts"
"Skool Dance Party",11025,1310,"Other Concerts"
"Sky Eats Airplane",13200,1310,"Other Concerts"
"Skye",13086,1310,"Other Concerts"
"Skyline",10864,1310,"Other Concerts"
"Skywynd",9183,1310,"Other Concerts"
"Slaid Cleaves",9646,1310,"Other Concerts"
"Slaughter",5435,1308,"Hard Rock"
"Slaughterfest",12106,1310,"Other Concerts"
"Slave To the System",8978,1310,"Other Concerts"
"Slayer",791,1308,"Hard Rock"
"Sleater-Kinney",3491,1310,"Other Concerts"
"Sleeper Car",10379,1310,"Other Concerts"
"Sleepytime Gorilla Museum",11967,1310,"Other Concerts"
"Slick Rick",11481,1310,"Other Concerts"
"Slightly Stoopid",8019,1301,"Alternative Rock"
"Slint",6441,1310,"Other Concerts"
"Slipknot",1236,1310,"Other Concerts"
"Slippery When Wet",9759,1310,"Other Concerts"
"Slipstream",14027,1310,"Other Concerts"
"Sloan",4918,1311,"Pop"
"Slough Feg",13167,1310,"Other Concerts"
"Slowfall",13453,1310,"Other Concerts"
"Slum Village",13168,1310,"Other Concerts"
"Slumber Party",9856,1310,"Other Concerts"
"Sly and Robbie",13473,1310,"Other Concerts"
"Sly and the Family Stone",14453,1310,"Other Concerts"
"Small Sins",11686,1310,"Other Concerts"
"Smashing Pumpkins",793,1300,"Adult Contemporary"
"Smashmouth",794,1301,"Alternative Rock"
"Smile Empty Soul",11381,1310,"Other Concerts"
"Smilin Liar",10134,1310,"Other Concerts"
"Smiling Assassins",4020,1310,"Other Concerts"
"Smoke or Fire",10951,1308,"Hard Rock"
"Smoked Turkey",9049,1310,"Other Concerts"
"Smokeout",2148,1310,"Other Concerts"
"Smokey Robinson",1024,1313,"R&B"
"Smokin Grooves",2790,1310,"Other Concerts"
"Smokin Joe Kubek",10863,1310,"Other Concerts"
"Smoking Popes",7841,1310,"Other Concerts"
"Smooth Jazz Awards",1549,1310,"Other Concerts"
"Smooth Jazz Christmas",1096,1307,"Festivals and Special Shows"
"Smooth Jazz Fest",8726,1307,"Festivals and Special Shows"
"Smush",9909,1310,"Other Concerts"
"Snake Milk",8278,1310,"Other Concerts"
"Sneaker Pimps",14347,1310,"Other Concerts"
"SnoCore Tour",2524,1310,"Other Concerts"
"Snoop Dogg",797,1309,"Hip Hop and Rap"
"Snow Patrol",6833,1301,"Alternative Rock"
"So Many Dynamos",11382,1310,"Other Concerts"
"So Many Roads Tour",1986,1310,"Other Concerts"
"So So Derrty",12660,1310,"Other Concerts"
"So So Sexy Springfest",8708,1310,"Other Concerts"
"Sober Day USA",12910,1310,"Other Concerts"
"Social Distortion",1514,1305,"Classical and Orchestra"
"Socialburn",8201,1310,"Other Concerts"
"Soda Stereo",13911,1310,"Other Concerts"
"Soft Cell",3724,1310,"Other Concerts"
"Soft Parade",11487,1310,"Other Concerts"
"Soil",10380,1310,"Other Concerts"
"Soilwork",6846,1310,"Other Concerts"
"Soja",10072,1310,"Other Concerts"
"Sol-Illaquists of Sound",10137,1310,"Other Concerts"
"Solar",13196,1310,"Other Concerts"
"SOLAS",4357,1310,"Other Concerts"
"Sole",14761,1310,"Other Concerts"
"Soledad Brothers",8776,1310,"Other Concerts"
"Solid Gold Dance Party",12821,1310,"Other Concerts"
"Solid Gold Motown",14471,1310,"Other Concerts"
"Solid Gold New Years Eve Celebration",14593,1310,"Other Concerts"
"Solid Gold Rock & Roll Reunion Tour",5500,1310,"Other Concerts"
"Solid Gold Soul",13388,1310,"Other Concerts"
"Solipsist",13710,1310,"Other Concerts"
"Sollilaquists of Sound",10759,1310,"Other Concerts"
"Solo Para Mujeres",8911,1310,"Other Concerts"
"Solomon Burke",4203,1310,"Other Concerts"
"Solvi",11557,1310,"Other Concerts"
"Something Automatic",12111,1310,"Other Concerts"
"Something Corporate",3070,1310,"Other Concerts"
"Something Ordinary",9988,1310,"Other Concerts"
"Son Salsero",9261,1310,"Other Concerts"
"Son Venezuela",14361,1310,"Other Concerts"
"Son Volt",7683,1303,"Blues and Jazz"
"Sonar's New Year's Eve Party",11968,1310,"Other Concerts"
"Sonata Arctica",8084,1308,"Hard Rock"
"Sondheim's Passion",4385,1310,"Other Concerts"
"Sondre Lerche",8844,1310,"Other Concerts"
"Sones De Mexico",8316,1310,"Other Concerts"
"Sonfest",8514,1310,"Other Concerts"
"SongSisters",10581,1310,"Other Concerts"
"Songwriters Night",10176,1310,"Other Concerts"
"Sonia",14072,1310,"Other Concerts"
"Sonic Youth",2926,1301,"Alternative Rock"
"Sonido Condor",10723,1310,"Other Concerts"
"Sonny Landreth",8202,1300,"Adult Contemporary"
"Sonny Rollins",6893,1303,"Blues and Jazz"
"Sons & Daughters",14919,1310,"Other Concerts"
"Sons of Champlin",1853,1310,"Other Concerts"
"Sonya Fitzpatrick",4708,1310,"Other Concerts"
"Sonya Kitchell",8869,1310,"Other Concerts"
"Sooner Than Later",14158,1310,"Other Concerts"
"Sophie B Hawkins",5434,1310,"Other Concerts"
"Sophie Milman",14153,1310,"Other Concerts"
"Soul Asylum",1725,1310,"Other Concerts"
"Soul Descenders",13952,1310,"Other Concerts"
"Soul Express",9731,1310,"Other Concerts"
"Soul Jam",2647,1310,"Other Concerts"
"Soul Train Awards",6834,1310,"Other Concerts"
"Soulfarm",11479,1310,"Other Concerts"
"Soulfest",7389,1310,"Other Concerts"
"Soulfly",4251,1310,"Other Concerts"
"Soulhat",12157,1310,"Other Concerts"
"Soulive",2243,1310,"Other Concerts"
"Soulja Boy",14756,1309,"Hip Hop and Rap"
"Soulsavers",14393,1310,"Other Concerts"
"Sound Team",10135,1310,"Other Concerts"
"Sound the Alarm",12524,1310,"Other Concerts"
"Sound Tribe Sector 9",1497,1303,"Blues and Jazz"
"Soundgarden",801,1310,"Other Concerts"
"Soundmob",12058,1310,"Other Concerts"
"Sounds About Town",14501,1310,"Other Concerts"
"Sounds of Hawaii",2834,1310,"Other Concerts"
"Sounds of the Underground",7026,1307,"Festivals and Special Shows"
"Sour Deluxe",8738,1310,"Other Concerts"
"Source Awards Celebrity Basketball Game",4841,1310,"Other Concerts"
"Sourtongue",5884,1310,"Other Concerts"
"South",8740,1310,"Other Concerts"
"South Bay Jazz Festival",4524,1310,"Other Concerts"
"South Beach Wine & Food Festival",8692,1310,"Other Concerts"
"South by Southwest Music Festival",5275,1310,"Other Concerts"
"South of 80",13515,1310,"Other Concerts"
"Southeast Guitar Ensemble",12123,1310,"Other Concerts"
"Southern Culture On the Skids",9142,1310,"Other Concerts"
"Southern Legends of the Mic Tour",13495,1310,"Other Concerts"
"Southern Soul Fest",8400,1310,"Other Concerts"
"Southside Johnny",9028,1303,"Blues and Jazz"
"Southside Johnny & the Asbury Jukes",4297,1303,"Blues and Jazz"
"Soweto Gospel Choir",7939,1310,"Other Concerts"
"Space Monkeys",802,1310,"Other Concerts"
"Spalding Gray",2238,1310,"Other Concerts"
"Spam Allstars",11198,1310,"Other Concerts"
"Spanish Harlem Orchestra",8501,1310,"Other Concerts"
"Spank Rock",10442,1310,"Other Concerts"
"Spanking Machines",10985,1310,"Other Concerts"
"Spare Parts",9140,1310,"Other Concerts"
